crisis N(soort,ev,basis,zijd,stan)	41808	367433690	68.772
on SPEC(vreemd)	41801	367475491	68.7798
ieder VNW(onbep,det,stan,prenom,met-e,evz)	41774	367517265	68.7876
gezicht N(soort,ev,basis,onz,stan)	41741	367559006	68.7955
meerderheid N(soort,ev,basis,zijd,stan)	41727	367600733	68.8033
cultuur N(soort,ev,basis,zijd,stan)	41721	367642454	68.8111
team N(soort,ev,basis,onz,stan)	41651	367684105	68.8189
leerling N(soort,mv,basis)	41628	367725733	68.8267
verleden N(soort,ev,basis,onz,stan)	41553	367767286	68.8344
bedoeling N(soort,ev,basis,zijd,stan)	41552	367808838	68.8422
klinken WW(pv,tgw,met-t)	41490	367850328	68.85
bed N(soort,ev,basis,onz,stan)	41480	367891808	68.8578
k WW(pv,tgw,ev)	41471	367933279	68.8655
trekken WW(pv,tgw,met-t)	41443	367974722	68.8733
acht TW(hoofd,prenom,stan)	41347	368016069	68.881
you SPEC(vreemd)	41340	368057409	68.8887
behalve VG(onder)	41316	368098725	68.8965
kritiek N(soort,ev,basis,zijd,stan)	41306	368140031	68.9042
brand N(soort,ev,basis,zijd,stan)	41270	368181301	68.9119
boek N(soort,mv,basis)	41255	368222556	68.9197
Club SPEC(deeleigen)	41253	368263809	68.9274
bang ADJ(vrij,basis,zonder)	41214	368305023	68.9351
lidstaat N(soort,mv,basis)	41212	368346235	68.9428
halen WW(pv,verl,ev)	41212	368387447	68.9505
relatie N(soort,ev,basis,zijd,stan)	41184	368428631	68.9582
gewinnen WW(vd,vrij,zonder)	41177	368469808	68.9659
aandeel N(soort,ev,basis,onz,stan)	41157	368510965	68.9736
slecht ADJ(prenom,basis,met-e,stan)	41131	368552096	68.9813
half ADJ(prenom,basis,met-e,stan)	41086	368593182	68.989
brengen WW(pv,verl,ev)	41085	368634267	68.9967
leger N(soort,ev,basis,onz,stan)	41020	368675287	69.0044
zon N(soort,ev,basis,zijd,stan)	41007	368716294	69.0121
bezoeker N(soort,mv,basis)	40982	368757276	69.0197
druk ADJ(vrij,basis,zonder)	40955	368798231	69.0274
schrijven WW(inf,vrij,zonder)	40930	368839161	69.0351
leggen WW(pv,tgw,met-t)	40918	368880079	69.0427
waar ADJ(vrij,basis,zonder)	40896	368920975	69.0504
jammer ADJ(vrij,basis,zonder)	40838	368961813	69.058
goed ADJ(prenom,comp,met-e,stan)	40831	369002644	69.0657
Nederlands SPEC(deeleigen)	40801	369043445	69.0733
aandeel N(soort,mv,basis)	40761	369084206	69.0809
China SPEC(deeleigen)	40670	369124876	69.0885
oh TSW()	40667	369165543	69.0962
Johan SPEC(deeleigen)	40657	369206200	69.1038
kennen WW(inf,vrij,zonder)	40653	369246853	69.1114
hoop N(soort,ev,basis,zijd,stan)	40346	369287199	69.1189
geloven WW(pv,tgw,ev)	40309	369327508	69.1265
beslissing N(soort,ev,basis,zijd,stan)	40277	369367785	69.134
29 TW(hoofd,vrij)	40248	369408033	69.1415
tevreden ADJ(vrij,basis,zonder)	40217	369448250	69.1491
lief BW()	40204	369488454	69.1566
vertrouwen N(soort,ev,basis,onz,stan)	40199	369528653	69.1641
gaan WW(vd,vrij,zonder)	40190	369568843	69.1716
rijden WW(inf,vrij,zonder)	40161	369609004	69.1792
gang N(soort,ev,basis,zijd,stan)	40158	369649162	69.1867
om VZ(fin)	40086	369689248	69.1942
persoon N(soort,mv,basis)	40071	369729319	69.2017
lijken WW(pv,verl,ev)	40071	369769390	69.2092
doelpunt N(soort,mv,basis)	40031	369809421	69.2167
rug N(soort,ev,basis,zijd,stan)	40030	369849451	69.2242
druk N(soort,ev,basis,zijd,stan)	40014	369889465	69.2316
Frans SPEC(deeleigen)	39955	369929420	69.2391
moeite N(soort,ev,basis,zijd,stan)	39948	369969368	69.2466
plan N(soort,mv,basis)	39903	370009271	69.2541
zoek N(soort,ev,basis,onz,stan)	39836	370049107	69.2615
leider N(soort,ev,basis,zijd,stan)	39813	370088920	69.269
daarnaast BW()	39803	370128723	69.2764
zee N(soort,ev,basis,zijd,stan)	39796	370168519	69.2839
website N(soort,ev,basis,zijd,stan)	39794	370208313	69.2913
I SPEC(vreemd)	39708	370248021	69.2988
lucht N(soort,ev,basis,zijd,stan)	39701	370287722	69.3062
gevolg N(soort,mv,basis)	39668	370327390	69.3136
naam N(soort,mv,basis)	39660	370367050	69.321
omgeving N(soort,ev,basis,zijd,stan)	39656	370406706	69.3285
daarin BW()	39604	370446310	69.3359
Oostende SPEC(deeleigen)	39562	370485872	69.3433
schrijven WW(pv,verl,ev)	39532	370525404	69.3507
du SPEC(vreemd)	39530	370564934	69.3581
opdracht N(soort,ev,basis,zijd,stan)	39520	370604454	69.3655
woensdag SPEC(deeleigen)	39453	370643907	69.3729
t SPEC(afk)	39390	370683297	69.3802
enkel VNW(onbep,det,stan,prenom,zonder,evon)	39365	370722662	69.3876
tv N(soort,ev,basis,zijd,stan)	39339	370762001	69.395
Israël SPEC(deeleigen)	39334	370801335	69.4023
beuren WW(vd,vrij,zonder)	39299	370840634	69.4097
lichaam N(soort,ev,basis,onz,stan)	39258	370879892	69.417
La SPEC(deeleigen)	39240	370919132	69.4244
direct ADJ(vrij,basis,zonder)	39212	370958344	69.4317
twee TW(hoofd,vrij)	39199	370997543	69.439
John SPEC(deeleigen)	39190	371036733	69.4464
stap N(soort,ev,basis,zijd,stan)	39117	371075850	69.4537
heten WW(pv,tgw,ev)	39063	371114913	69.461
hetzelfde ADJ(prenom,basis,zonder)	39043	371153956	69.4683
Parijs SPEC(deeleigen)	38991	371192947	69.4756
gegeven N(soort,mv,basis)	38971	371231918	69.4829
de SPEC(vreemd)	38763	371270681	69.4902
actief ADJ(vrij,basis,zonder)	38758	371309439	69.4974
zoiets VNW(onbep,pron,stan,vol,3o,ev)	38719	371348158	69.5047
hoeven WW(pv,tgw,met-t)	38628	371386786	69.5119
31 TW(hoofd,vrij)	38614	371425400	69.5191
minstens BW()	38604	371464004	69.5264
!! LET()	38561	371502565	69.5336
horen WW(pv,tgw,met-t)	38550	371541115	69.5408
alvast BW()	38521	371579636	69.548
kaart N(soort,ev,basis,zijd,stan)	38477	371618113	69.5552
hoog ADJ(vrij,comp,zonder)	38470	371656583	69.5624
kunst N(soort,ev,basis,zijd,stan)	38415	371694998	69.5696
tafel N(soort,ev,basis,zijd,stan)	38396	371733394	69.5768
stellen WW(pv,verl,ev)	38361	371771755	69.584
dergelijk ADJ(prenom,basis,met-e,stan)	38269	371810024	69.5911
2007 TW(hoofd,vrij)	38177	371848201	69.5983
slachtoffer N(soort,ev,basis,onz,stan)	38139	371886340	69.6054
kwaliteit N(soort,ev,basis,zijd,stan)	38068	371924408	69.6125
groei N(soort,ev,basis,zijd,stan)	38060	371962468	69.6196
gewoon ADJ(prenom,basis,met-e,stan)	38033	372000501	69.6268
personeel N(soort,ev,basis,onz,stan)	38014	372038515	69.6339
x SPEC(symb)	37972	372076487	69.641
stem N(soort,ev,basis,zijd,stan)	37938	372114425	69.6481
spraak N(soort,ev,basis,zijd,stan)	37911	372152336	69.6552
kies WW(inf,vrij,zonder)	37906	372190242	69.6623
gebouw N(soort,ev,basis,onz,stan)	37864	372228106	69.6694
b N(soort,ev,basis,zijd,stan)	37739	372265845	69.6764
ander ADJ(nom,basis,zonder,zonder-n)	37684	372303529	69.6835
regel N(soort,mv,basis)	37658	372341187	69.6905
raken WW(pv,verl,ev)	37598	372378785	69.6976
Radio SPEC(deeleigen)	37561	372416346	69.7046
haha N(soort,ev,basis,zijd,stan)	37553	372453899	69.7116
leiden WW(inf,vrij,zonder)	37547	372491446	69.7187
't LID(bep,stan,evon)	37506	372528952	69.7257
onlangs BW()	37505	372566457	69.7327
juist ADJ(prenom,basis,met-e,stan)	37491	372603948	69.7397
naam N(soort,ev,basis,dat)	37445	372641393	69.7467
gesprek N(soort,ev,basis,onz,stan)	37384	372678777	69.7537
prijs N(soort,mv,basis)	37381	372716158	69.7607
discussie N(soort,ev,basis,zijd,stan)	37326	372753484	69.7677
verkeer N(soort,ev,basis,onz,stan)	37306	372790790	69.7747
last N(soort,ev,basis,zijd,stan)	37299	372828089	69.7817
spel N(soort,ev,basis,onz,stan)	37219	372865308	69.7886
vertellen WW(inf,vrij,zonder)	37161	372902469	69.7956
advies N(soort,ev,basis,onz,stan)	37136	372939605	69.8025
indruk N(soort,ev,basis,zijd,stan)	37130	372976735	69.8095
voelen WW(pv,tgw,ev)	37129	373013864	69.8164
school N(soort,mv,basis)	37122	373050986	69.8234
donderdag SPEC(deeleigen)	37088	373088074	69.8303
radio N(soort,ev,basis,zijd,stan)	36969	373125043	69.8372
gemeente N(soort,mv,basis)	36969	373162012	69.8442
km N(soort,ev,basis,zijd,stan)	36905	373198917	69.8511
wachten WW(pv,tgw,ev)	36861	373235778	69.858
lijn N(soort,ev,basis,zijd,stan)	36808	373272586	69.8649
aanwezig ADJ(vrij,basis,zonder)	36801	373309387	69.8718
bieden WW(pv,tgw,met-t)	36709	373346096	69.8786
stem N(soort,mv,basis)	36655	373382751	69.8855
groot ADJ(vrij,comp,zonder)	36639	373419390	69.8923
Patrick SPEC(deeleigen)	36612	373456002	69.8992
spreken WW(pv,tgw,met-t)	36594	373492596	69.906
kader N(soort,ev,basis,onz,stan)	36549	373529145	69.9129
kans N(soort,mv,basis)	36545	373565690	69.9197
politicus N(soort,mv,basis)	36486	373602176	69.9266
slachtoffer N(soort,mv,basis)	36443	373638619	69.9334
contract N(soort,ev,basis,onz,stan)	36394	373675013	69.9402
sector N(soort,ev,basis,zijd,stan)	36380	373711393	69.947
brussels ADJ(prenom,basis,met-e,stan)	36373	373747766	69.9538
Mechelen SPEC(deeleigen)	36321	373784087	69.9606
tegenwoordig ADJ(vrij,basis,zonder)	36257	373820344	69.9674
verband N(soort,ev,basis,onz,stan)	36219	373856563	69.9742
6 TW(hoofd,prenom,stan)	36195	373892758	69.9809
verslag N(soort,ev,basis,onz,stan)	36176	373928934	69.9877
neer BW()	36141	373965075	69.9945
akkoord N(soort,ev,basis,onz,stan)	36064	374001139	70.0012
wedstrijd N(soort,mv,basis)	36059	374037198	70.008
den SPEC(deeleigen)	36014	374073212	70.0147
invloed N(soort,ev,basis,zijd,stan)	35977	374109189	70.0214
proces N(soort,ev,basis,onz,stan)	35961	374145150	70.0282
spelen WW(vd,vrij,zonder)	35949	374181099	70.0349
debat N(soort,ev,basis,onz,stan)	35941	374217040	70.0416
activiteit N(soort,mv,basis)	35941	374252981	70.0484
40 TW(hoofd,prenom,stan)	35892	374288873	70.0551
rechtbank N(soort,ev,basis,zijd,stan)	35891	374324764	70.0618
italiaans ADJ(prenom,basis,met-e,stan)	35888	374360652	70.0685
weer N(soort,ev,basis,onz,stan)	35859	374396511	70.0752
rustig ADJ(vrij,basis,zonder)	35717	374432228	70.0819
Anderlecht SPEC(deeleigen)	35716	374467944	70.0886
reactie N(soort,ev,basis,zijd,stan)	35626	374503570	70.0953
Italië SPEC(deeleigen)	35594	374539164	70.1019
e SPEC(symb)	35590	374574754	70.1086
productie N(soort,ev,basis,zijd,stan)	35577	374610331	70.1152
York SPEC(deeleigen)	35519	374645850	70.1219
horen WW(vd,vrij,zonder)	35508	374681358	70.1285
middel N(soort,mv,basis)	35399	374716757	70.1352
Amerika SPEC(deeleigen)	35394	374752151	70.1418
tellen WW(pv,tgw,met-t)	35388	374787539	70.1484
openbaar ADJ(prenom,basis,met-e,stan)	35354	374822893	70.155
s N(soort,ev,basis,zijd,stan)	35348	374858241	70.1616
l N(soort,ev,basis,zijd,stan)	35339	374893580	70.1683
jong ADJ(prenom,sup,met-e,stan)	35304	374928884	70.1749
helaas BW()	35298	374964182	70.1815
verkopen WW(vd,vrij,zonder)	35285	374999467	70.1881
bekend ADJ(prenom,basis,met-e,stan)	35202	375034669	70.1947
schrijven WW(vd,vrij,zonder)	35179	375069848	70.2013
zetten WW(pv,verl,ev)	35178	375105026	70.2078
dinsdag SPEC(deeleigen)	35153	375140179	70.2144
federaal ADJ(prenom,basis,met-e,stan)	35132	375175311	70.221
bal N(soort,ev,basis,zijd,stan)	35095	375210406	70.2276
wonen WW(inf,vrij,zonder)	35056	375245462	70.2341
kabinet N(soort,ev,basis,onz,stan)	35056	375280518	70.2407
amper BW()	35054	375315572	70.2472
geval N(soort,mv,basis)	35050	375350622	70.2538
Spanje SPEC(deeleigen)	34981	375385603	70.2604
staan WW(pv,verl,mv)	34972	375420575	70.2669
gebeuren WW(pv,verl,ev)	34970	375455545	70.2734
veld N(soort,ev,basis,onz,stan)	34906	375490451	70.28
opnemen WW(vd,vrij,zonder)	34897	375525348	70.2865
leiding N(soort,ev,basis,zijd,stan)	34869	375560217	70.293
pb N(soort,ev,basis,onz,stan)	34823	375595040	70.2996
m SPEC(symb)	34814	375629854	70.3061
wilde WW(pv,verl,mv)	34738	375664592	70.3126
vakantie N(soort,ev,basis,zijd,stan)	34713	375699305	70.3191
feit N(soort,mv,basis)	34704	375734009	70.3256
wit ADJ(prenom,basis,met-e,stan)	34695	375768704	70.3321
site N(soort,ev,basis,zijd,stan)	34672	375803376	70.3385
mogelijk ADJ(prenom,basis,met-e,stan)	34633	375838009	70.345
voelen WW(pv,tgw,met-t)	34612	375872621	70.3515
inzake VZ(init)	34568	375907189	70.358
brief N(soort,ev,basis,zijd,stan)	34510	375941699	70.3644
welk VNW(vb,det,stan,prenom,zonder,evon)	34473	375976172	70.3709
Dirk SPEC(deeleigen)	34455	376010627	70.3773
pijn N(soort,ev,basis,zijd,stan)	34451	376045078	70.3838
gevaar N(soort,ev,basis,onz,stan)	34428	376079506	70.3902
hoog ADJ(prenom,sup,met-e,stan)	34417	376113923	70.3967
ander ADJ(nom,basis,met-e,zonder-n,stan)	34416	376148339	70.4031
broer N(soort,ev,basis,zijd,stan)	34399	376182738	70.4096
speciaal ADJ(prenom,basis,met-e,stan)	34393	376217131	70.416
veiligheid N(soort,ev,basis,zijd,stan)	34392	376251523	70.4224
kwijt ADJ(vrij,basis,zonder)	34364	376285887	70.4289
voorkomen WW(inf,vrij,zonder)	34338	376320225	70.4353
links ADJ(vrij,basis,zonder)	34338	376354563	70.4417
kwestie N(soort,ev,basis,zijd,stan)	34337	376388900	70.4481
verkoop N(soort,ev,basis,zijd,stan)	34328	376423228	70.4546
gezin N(soort,ev,basis,onz,stan)	34320	376457548	70.461
vanwege VZ(init)	34303	376491851	70.4674
daarop BW()	34248	376526099	70.4738
collega N(soort,mv,basis)	34214	376560313	70.4802
moord N(soort,ev,basis,zijd,stan)	34174	376594487	70.4866
dak N(soort,ev,basis,onz,stan)	34164	376628651	70.493
ministerie N(soort,ev,basis,onz,stan)	34150	376662801	70.4994
buitenland N(soort,ev,basis,onz,stan)	34099	376696900	70.5058
00 SPEC(symb)	34096	376730996	70.5122
hangen WW(pv,tgw,met-t)	34070	376765066	70.5185
vriendin N(soort,ev,basis,zijd,stan)	34009	376799075	70.5249
plus BW()	33997	376833072	70.5313
binnenkort BW()	33972	376867044	70.5376
voeren WW(inf,vrij,zonder)	33957	376901001	70.544
universiteit N(soort,ev,basis,zijd,stan)	33953	376934954	70.5503
bewoner N(soort,mv,basis)	33921	376968875	70.5567
klasse N(soort,ev,basis,zijd,stan)	33878	377002753	70.563
12 TW(hoofd,prenom,stan)	33862	377036615	70.5694
trekken WW(pv,verl,ev)	33850	377070465	70.5757
eenmaal BW()	33828	377104293	70.582
zeggen WW(pv,tgw,mv)	33813	377138106	70.5884
schade N(soort,ev,basis,zijd,stan)	33787	377171893	70.5947
los ADJ(vrij,basis,zonder)	33752	377205645	70.601
match N(soort,ev,basis,zijd,stan)	33649	377239294	70.6073
omzet N(soort,ev,basis,zijd,stan)	33639	377272933	70.6136
vuur N(soort,ev,basis,onz,stan)	33608	377306541	70.6199
maat N(soort,ev,basis,zijd,stan)	33603	377340144	70.6262
jeugd N(soort,ev,basis,zijd,stan)	33597	377373741	70.6325
hoeveel TW(hoofd,prenom,stan)	33572	377407313	70.6388
band N(soort,ev,basis,zijd,stan)	33571	377440884	70.645
drie TW(rang,nom,zonder-n)	33524	377474408	70.6513
divers ADJ(prenom,basis,met-e,stan)	33446	377507854	70.6576
Genk SPEC(deeleigen)	33413	377541267	70.6638
hoofdstad N(soort,ev,basis,zijd,stan)	33399	377574666	70.6701
se SPEC(vreemd)	33379	377608045	70.6763
mevrouw N(soort,ev,basis,zijd,stan)	33353	377641398	70.6826
liggen WW(pv,tgw,mv)	33189	377674587	70.6888
vast ADJ(prenom,basis,met-e,stan)	33158	377707745	70.695
Rusland SPEC(deeleigen)	33033	377740778	70.7012
vragen WW(pv,tgw,ev)	33017	377773795	70.7073
onmiddellijk ADJ(vrij,basis,zonder)	32986	377806781	70.7135
samenleving N(soort,ev,basis,zijd,stan)	32979	377839760	70.7197
antwerps ADJ(prenom,basis,met-e,stan)	32962	377872722	70.7259
Peeters SPEC(deeleigen)	32880	377905602	70.732
erin BW()	32808	377938410	70.7382
tel. N(soort,ev,basis,zijd,stan)	32786	377971196	70.7443
kloppen WW(pv,tgw,met-t)	32770	378003966	70.7504
beeld N(soort,mv,basis)	32738	378036704	70.7566
plek N(soort,ev,basis,zijd,stan)	32705	378069409	70.7627
stil ADJ(vrij,basis,zonder)	32691	378102100	70.7688
werken WW(pv,verl,ev)	32662	378134762	70.7749
betrekken WW(vd,vrij,zonder)	32613	378167375	70.781
slapen WW(inf,vrij,zonder)	32609	378199984	70.7871
1999 TW(hoofd,vrij)	32577	378232561	70.7932
schrijven WW(pv,tgw,met-t)	32574	378265135	70.7993
energie N(soort,ev,basis,zijd,stan)	32530	378297665	70.8054
enorm ADJ(prenom,basis,met-e,stan)	32492	378330157	70.8115
baan N(soort,ev,basis,zijd,stan)	32486	378362643	70.8176
halen WW(pv,tgw,met-t)	32484	378395127	70.8236
bedanken WW(vd,vrij,zonder)	32455	378427582	70.8297
mijn VNW(bez,det,stan,red,1,ev,prenom,zonder,agr)	32399	378459981	70.8358
bedrag N(soort,ev,basis,onz,stan)	32354	378492335	70.8418
pakken WW(inf,vrij,zonder)	32312	378524647	70.8479
dienen WW(pv,tgw,met-t)	32265	378556912	70.8539
besluit N(soort,ev,basis,onz,stan)	32203	378589115	70.8599
geluk N(soort,ev,basis,onz,stan)	32168	378621283	70.866
stad N(soort,mv,basis)	32139	378653422	70.872
blijven WW(pv,tgw,ev)	32111	378685533	70.878
algemeen ADJ(prenom,basis,met-e,stan)	32111	378717644	70.884
wakke ADJ(vrij,basis,zonder)	32102	378749746	70.89
Wim SPEC(deeleigen)	32052	378781798	70.896
allerlei ADJ(prenom,basis,zonder)	32044	378813842	70.902
vrijheid N(soort,ev,basis,zijd,stan)	32025	378845867	70.908
II SPEC(deeleigen)	32016	378877883	70.914
mogen WW(inf,vrij,zonder)	32008	378909891	70.92
beschikking N(soort,ev,basis,zijd,stan)	31938	378941829	70.926
makkelijk ADJ(vrij,basis,zonder)	31921	378973750	70.9319
toepassing N(soort,ev,basis,zijd,stan)	31920	379005670	70.9379
leuk ADJ(prenom,basis,met-e,stan)	31900	379037570	70.9439
positie N(soort,ev,basis,zijd,stan)	31834	379069404	70.9498
n BW()	31811	379101215	70.9558
nochtans BW()	31809	379133024	70.9618
stoppen WW(inf,vrij,zonder)	31771	379164795	70.9677
winkel N(soort,ev,basis,zijd,stan)	31731	379196526	70.9736
noemen WW(pv,tgw,met-t)	31721	379228247	70.9796
persoonlijk ADJ(prenom,basis,met-e,stan)	31710	379259957	70.9855
gebrek N(soort,ev,basis,onz,stan)	31686	379291643	70.9914
houden WW(pv,tgw,mv)	31604	379323247	70.9974
schip N(soort,mv,basis)	31593	379354840	71.0033
student N(soort,mv,basis)	31560	379386400	71.0092
Belgen SPEC(deeleigen)	31502	379417902	71.0151
bron N(soort,ev,basis,zijd,stan)	31490	379449392	71.021
tegelijk BW()	31459	379480851	71.0269
hij VNW(pers,pron,nomin,red,3,ev,masc)	31430	379512281	71.0327
cel N(soort,ev,basis,zijd,stan)	31399	379543680	71.0386
afstand N(soort,ev,basis,zijd,stan)	31374	379575054	71.0445
bouwen WW(inf,vrij,zonder)	31345	379606399	71.0504
burger N(soort,mv,basis)	31323	379637722	71.0562
Londen SPEC(deeleigen)	31318	379669040	71.0621
functie N(soort,ev,basis,zijd,stan)	31305	379700345	71.0679
bank N(soort,mv,basis)	31302	379731647	71.0738
Bush SPEC(deeleigen)	31293	379762940	71.0797
Rotterdam SPEC(deeleigen)	31248	379794188	71.0855
absoluut ADJ(vrij,basis,zonder)	31235	379825423	71.0913
zorgen WW(pv,tgw,met-t)	31174	379856597	71.0972
regen N(soort,ev,basis,zijd,stan)	31170	379887767	71.103
1996 TW(hoofd,vrij)	31142	379918909	71.1088
honderd TW(hoofd,prenom,stan)	31109	379950018	71.1147
spaans ADJ(prenom,basis,met-e,stan)	31062	379981080	71.1205
veranderen WW(inf,vrij,zonder)	31048	380012128	71.1263
zege N(soort,ev,basis,zijd,stan)	31024	380043152	71.1321
maatschappij N(soort,ev,basis,zijd,stan)	30975	380074127	71.1379
verlies N(soort,ev,basis,onz,stan)	30922	380105049	71.1437
verliezen WW(pv,verl,ev)	30877	380135926	71.1495
mogelijkheid N(soort,mv,basis)	30809	380166735	71.1552
alweer BW()	30809	380197544	71.161
snel ADJ(vrij,comp,zonder)	30807	380228351	71.1668
rond VZ(fin)	30780	380259131	71.1725
Re SPEC(symb)	30762	380289893	71.1783
kijken WW(pv,tgw,met-t)	30759	380320652	71.184
werken WW(vd,vrij,zonder)	30731	380351383	71.1898
achter VZ(fin)	30670	380382053	71.1955
wonen WW(pv,tgw,met-t)	30654	380412707	71.2013
centraal ADJ(prenom,basis,met-e,stan)	30608	380443315	71.207
stuk N(soort,mv,basis)	30522	380473837	71.2127
Hans SPEC(deeleigen)	30510	380504347	71.2184
zowat BW()	30472	380534819	71.2241
respect N(soort,ev,basis,onz,stan)	30467	380565286	71.2298
voormalig ADJ(prenom,basis,met-e,stan)	30462	380595748	71.2355
officieel ADJ(prenom,basis,met-e,stan)	30370	380626118	71.2412
aarde N(soort,ev,basis,zijd,stan)	30350	380656468	71.2469
welkom ADJ(vrij,basis,zonder)	30348	380686816	71.2526
werken WW(pv,tgw,mv)	30262	380717078	71.2582
EU SPEC(deeleigen)	30228	380747306	71.2639
initiatief N(soort,ev,basis,onz,stan)	30224	380777530	71.2696
noemen WW(inf,vrij,zonder)	30197	380807727	71.2752
televisie N(soort,ev,basis,zijd,stan)	30173	380837900	71.2809
8 TW(hoofd,prenom,stan)	30172	380868072	71.2865
Justitie N(soort,ev,basis,zijd,stan)	30125	380898197	71.2921
erbij BW()	30093	380928290	71.2978
beurs N(soort,ev,basis,zijd,stan)	30058	380958348	71.3034
bus N(soort,ev,basis,zijd,stan)	30053	380988401	71.309
aanleiding N(soort,ev,basis,zijd,stan)	30043	381018444	71.3146
reeds BW()	29960	381048404	71.3203
plots ADJ(vrij,basis,zonder)	29959	381078363	71.3259
regelmatig ADJ(vrij,basis,zonder)	29953	381108316	71.3315
auto N(soort,mv,basis)	29948	381138264	71.3371
verkopen WW(inf,vrij,zonder)	29939	381168203	71.3427
leiden WW(pv,tgw,met-t)	29897	381198100	71.3483
Kortrijk SPEC(deeleigen)	29870	381227970	71.3539
vol ADJ(prenom,basis,met-e,stan)	29842	381257812	71.3594
veroordelen WW(vd,vrij,zonder)	29789	381287601	71.365
dienst N(soort,mv,basis)	29759	381317360	71.3706
mezelf VNW(pr,pron,obl,nadr,1,ev)	29713	381347073	71.3762
verdrag N(soort,ev,basis,onz,stan)	29703	381376776	71.3817
trein N(soort,ev,basis,zijd,stan)	29703	381406479	71.3873
enorm ADJ(vrij,basis,zonder)	29701	381436180	71.3928
sfeer N(soort,ev,basis,zijd,stan)	29681	381465861	71.3984
bieden WW(inf,vrij,zonder)	29674	381495535	71.4039
modern ADJ(prenom,basis,met-e,stan)	29662	381525197	71.4095
winnen WW(pv,tgw,met-t)	29656	381554853	71.415
18 TW(hoofd,prenom,stan)	29589	381584442	71.4206
proberen WW(pv,tgw,met-t)	29565	381614007	71.4261
tis N(soort,ev,basis,zijd,stan)	29548	381643555	71.4316
vervangen WW(vd,vrij,zonder)	29545	381673100	71.4372
Amerikanen SPEC(deeleigen)	29509	381702609	71.4427
eveneens BW()	29504	381732113	71.4482
grens N(soort,ev,basis,zijd,stan)	29470	381761583	71.4537
bedoeld WW(vd,vrij,zonder)	29450	381791033	71.4592
sommig VNW(onbep,det,stan,nom,met-e,mv-n)	29446	381820479	71.4648
groot ADJ(prenom,comp,met-e,stan)	29441	381849920	71.4703
Haag SPEC(deeleigen)	29441	381879361	71.4758
\ LET()	29422	381908783	71.4813
drie TW(hoofd,vrij)	29403	381938186	71.4868
dorp N(soort,ev,basis,onz,stan)	29390	381967576	71.4923
vaststellen WW(vd,vrij,zonder)	29385	381996961	71.4978
voelen WW(pv,verl,ev)	29379	382026340	71.5033
zomaar BW()	29337	382055677	71.5088
Leterme SPEC(deeleigen)	29270	382084947	71.5143
terrein N(soort,ev,basis,onz,stan)	29233	382114180	71.5197
plezier N(soort,ev,basis,onz,stan)	29221	382143401	71.5252
mogelijkheid N(soort,ev,basis,zijd,stan)	29071	382172472	71.5306
groep N(soort,mv,basis)	29070	382201542	71.5361
betalen WW(vd,vrij,zonder)	29057	382230599	71.5415
omstandigheid N(soort,mv,basis)	29032	382259631	71.547
voordeel N(soort,ev,basis,onz,stan)	29029	382288660	71.5524
boven VZ(fin)	29001	382317661	71.5578
rijden WW(pv,verl,ev)	28993	382346654	71.5632
geloven WW(inf,vrij,zonder)	28974	382375628	71.5687
open ADJ(prenom,basis,zonder)	28967	382404595	71.5741
un SPEC(vreemd)	28939	382433534	71.5795
Tweede SPEC(deeleigen)	28935	382462469	71.5849
koers N(soort,ev,basis,zijd,stan)	28924	382491393	71.5903
200 TW(hoofd,prenom,stan)	28895	382520288	71.5957
wanneer BW()	28872	382549160	71.6011
mond N(soort,ev,basis,zijd,stan)	28868	382578028	71.6065
1995 TW(hoofd,vrij)	28824	382606852	71.6119
bijlage N(soort,ev,basis,zijd,stan)	28795	382635647	71.6173
dertig TW(hoofd,prenom,stan)	28792	382664439	71.6227
volledig ADJ(prenom,basis,met-e,stan)	28783	382693222	71.6281
2 SPEC(symb)	28763	382721985	71.6335
militair ADJ(prenom,basis,met-e,stan)	28753	382750738	71.6389
laat ADJ(nom,sup,met-e,zonder-n,stan)	28676	382779414	71.6442
café N(soort,ev,basis,onz,stan)	28612	382808026	71.6496
lezen WW(pv,tgw,ev)	28540	382836566	71.6549
twee TW(rang,nom,zonder-n)	28508	382865074	71.6603
bureau N(soort,ev,basis,onz,stan)	28486	382893560	71.6656
stellen WW(pv,tgw,ev)	28477	382922037	71.6709
recht N(soort,mv,basis)	28428	382950465	71.6763
opleiding N(soort,ev,basis,zijd,stan)	28407	382978872	71.6816
technisch ADJ(prenom,basis,met-e,stan)	28406	383007278	71.6869
Geert SPEC(deeleigen)	28391	383035669	71.6922
bereid ADJ(vrij,basis,zonder)	28380	383064049	71.6975
kiezen WW(vd,vrij,zonder)	28302	383092351	71.7028
bestuurder N(soort,ev,basis,zijd,stan)	28289	383120640	71.7081
zolang VG(onder)	28242	383148882	71.7134
reden N(soort,mv,basis)	28220	383177102	71.7187
moslim N(soort,mv,basis)	28190	383205292	71.724
brandweer N(soort,ev,basis,zijd,stan)	28180	383233472	71.7292
verantwoordelijk ADJ(vrij,basis,zonder)	28163	383261635	71.7345
wind N(soort,ev,basis,zijd,stan)	28121	383289756	71.7398
Meneer N(soort,ev,basis,zijd,stan)	28063	383317819	71.745
waarvoor BW()	28034	383345853	71.7503
doen WW(pv,verl,mv)	28016	383373869	71.7555
film N(soort,mv,basis)	28004	383401873	71.7607
